fecha,descripcion,categoria,monto,proveedor_id,nombre_proveedor,tipo_pago,numero_factura,notas
2025-02-17,Licencia antivirus,Software,7142.01,PRV009,Capacita MX,Transferencia,F-1809,
2025-02-17,Evento promocional,Marketing,5873.04,PRV011,Amazon AWS,Efectivo,F-1810,
2025-02-17,Campaña Google Ads,Marketing,3053.28,PRV008,Agua y Drenaje,Cheque,F-1811,
2025-02-17,Artículos limpieza,Material oficina,2441.2,PRV003,Office Depot,Transferencia,F-1812,
2025-02-18,Seguro contra incendio,Seguros,7720.67,PRV011,Amazon AWS,Transferencia,F-1813,
2025-02-18,Suscripción AWS,Software,5497.33,PRV006,Seguros Atlas,Tarjeta crédito,F-1814,
2025-02-19,Envío paquetería,Logística,5699.32,PRV012,Papelera Nacional,Transferencia,F-1815,
2025-02-19,Carpetas y folders,Material oficina,7592.61,PRV008,Agua y Drenaje,Tarjeta crédito,F-1816,
2025-02-20,Artículos limpieza,Material oficina,2205.16,PRV007,Inmobiliaria Centro,Efectivo,F-1817,
2025-02-20,Curso Excel avanzado,Capacitación,6229.26,PRV006,Seguros Atlas,Tarjeta crédito,F-1818,
2025-02-20,Campaña Google Ads,Marketing,202.64,PRV001,Telmex,Cheque,F-1819,
2025-02-20,Taller liderazgo,Capacitación,3922.71,PRV009,Capacita MX,Cheque,F-1820,
2025-02-21,Envío paquetería,Logística,7054.14,PRV006,Seguros Atlas,Tarjeta crédito,F-1821,
2025-02-21,Seguro contra incendio,Seguros,5065.79,PRV011,Amazon AWS,Tarjeta crédito,F-1822,
2025-02-22,Servicio de internet,Servicios,6480.77,PRV008,Agua y Drenaje,Tarjeta crédito,F-1823,
2025-02-23,Limpieza oficinas,Mantenimiento,3716.86,PRV001,Telmex,Efectivo,F-1824,
2025-02-24,Artículos limpieza,Material oficina,523.65,PRV012,Papelera Nacional,Tarjeta crédito,F-1825,
2025-02-24,Seguro contra incendio,Seguros,4427.75,PRV006,Seguros Atlas,Transferencia,F-1826,
2025-02-24,Electricidad,Servicios,606.15,PRV012,Papelera Nacional,Efectivo,F-1827,
2025-02-24,Horas extra,Nómina,23164.38,PRV001,Telmex,Efectivo,F-1828,
2025-02-25,Artículos limpieza,Material oficina,4410.75,PRV005,DHL Express,Transferencia,F-1829,
2025-02-25,Diseño flyers,Marketing,5475.38,PRV002,CFE,Cheque,F-1830,
2025-02-25,Artículos limpieza,Material oficina,803.57,PRV011,Amazon AWS,Cheque,F-1831,
2025-02-25,Certificación profesional,Capacitación,1437.0,PRV011,Amazon AWS,Cheque,F-1832,
2025-02-26,Artículos limpieza,Material oficina,3517.1,PRV007,Inmobiliaria Centro,Efectivo,F-1833,
2025-02-26,Reparación aire acondicionado,Mantenimiento,5027.64,PRV007,Inmobiliaria Centro,Cheque,F-1834,
2025-02-26,Renta bodega almacén,Renta,14955.62,PRV009,Capacita MX,Cheque,F-1835,
2025-02-27,Limpieza oficinas,Mantenimiento,2138.03,PRV010,Microsoft,Efectivo,F-1836,
2025-02-28,Renta bodega almacén,Renta,10091.5,PRV006,Seguros Atlas,Tarjeta crédito,F-1837,
2025-03-01,Renta bodega almacén,Renta,10786.82,PRV005,DHL Express,Transferencia,F-1838,
2025-03-03,Horas extra,Nómina,29372.95,PRV003,Office Depot,Transferencia,F-1839,
2025-03-03,Papelería general,Material oficina,2204.09,PRV001,Telmex,Tarjeta crédito,F-1840,
2025-03-03,Licencia antivirus,Software,4265.23,PRV009,Capacita MX,Cheque,F-1841,
2025-03-03,Suscripción AWS,Software,3683.6,PRV003,Office Depot,Efectivo,F-1842,
2025-03-04,Renta oficina principal,Renta,11166.02,PRV012,Papelera Nacional,Tarjeta crédito,F-1843,
2025-03-04,Renta oficina principal,Renta,23653.81,PRV009,Capacita MX,Efectivo,F-1844,
2025-03-04,Diseño flyers,Marketing,5063.64,PRV003,Office Depot,Transferencia,F-1845,
2025-03-04,Renta oficina principal,Renta,8242.14,PRV007,Inmobiliaria Centro,Tarjeta crédito,F-1846,
2025-03-05,Curso Excel avanzado,Capacitación,6526.18,PRV009,Capacita MX,Transferencia,F-1847,
2025-03-05,Toner impresora,Material oficina,1912.24,PRV002,CFE,Efectivo,F-1848,
2025-03-05,Seguro contra incendio,Seguros,1329.64,PRV004,Google Ads,Efectivo,F-1849,
2025-03-06,Mantenimiento vehículos,Logística,6754.39,PRV002,CFE,Cheque,F-1850,
2025-03-06,Pago aguinaldo,Nómina,29856.74,PRV007,Inmobiliaria Centro,Efectivo,F-1851,
2025-03-07,Mantenimiento vehículos,Logística,6946.95,PRV009,Capacita MX,Efectivo,F-1852,
2025-03-10,Licencia antivirus,Software,590.67,PRV001,Telmex,Tarjeta crédito,F-1853,
2025-03-11,Taller liderazgo,Capacitación,7393.53,PRV007,Inmobiliaria Centro,Transferencia,F-1854,
2025-03-11,Curso Excel avanzado,Capacitación,1610.14,PRV002,CFE,Cheque,F-1855,
2025-03-12,Curso Excel avanzado,Capacitación,745.55,PRV010,Microsoft,Efectivo,F-1856,
2025-03-13,Seguro equipo electrónico,Seguros,6362.36,PRV003,Office Depot,Transferencia,F-1857,
2025-03-14,Gas,Servicios,1458.16,PRV005,DHL Express,Efectivo,F-1858,
2025-03-17,Seguro contra incendio,Seguros,1417.95,PRV006,Seguros Atlas,Transferencia,F-1859,
2025-03-17,Limpieza oficinas,Mantenimiento,5760.64,PRV003,Office Depot,Efectivo,F-1860,
2025-03-17,Servicio de internet,Servicios,4562.34,PRV011,Amazon AWS,Cheque,F-1861,
2025-03-17,Renta bodega almacén,Renta,12202.11,PRV010,Microsoft,Cheque,F-1862,
2025-03-18,Mantenimiento vehículos,Logística,1328.09,PRV004,Google Ads,Transferencia,F-1863,
2025-03-18,Envío paquetería,Logística,4677.07,PRV002,CFE,Cheque,F-1864,
2025-03-18,Bonos trimestrales,Nómina,33460.96,PRV011,Amazon AWS,Transferencia,F-1865,
2025-03-19,Toner impresora,Material oficina,7787.06,PRV007,Inmobiliaria Centro,Cheque,F-1866,
2025-03-19,Seguro responsabilidad civil,Seguros,299.63,PRV008,Agua y Drenaje,Tarjeta crédito,F-1867,
2025-03-19,Seguro contra incendio,Seguros,1688.67,PRV009,Capacita MX,Cheque,F-1868,
2025-03-19,Telefonía,Servicios,7937.0,PRV008,Agua y Drenaje,Efectivo,F-1869,
2025-03-20,Agua,Servicios,3260.66,PRV004,Google Ads,Tarjeta crédito,F-1870,
2025-03-20,Seguro equipo electrónico,Seguros,4541.98,PRV004,Google Ads,Cheque,F-1871,
2025-03-21,Seguro contra incendio,Seguros,3102.26,PRV005,DHL Express,Efectivo,F-1872,
2025-03-21,Taller liderazgo,Capacitación,4872.05,PRV010,Microsoft,Tarjeta crédito,F-1873,
2025-03-22,Papelería general,Material oficina,4026.86,PRV005,DHL Express,Transferencia,F-1874,
2025-03-23,Seguro contra incendio,Seguros,3900.14,PRV011,Amazon AWS,Efectivo,F-1875,
2025-03-24,Envío paquetería,Logística,4702.06,PRV012,Papelera Nacional,Efectivo,F-1876,
2025-03-25,Mantenimiento equipo cómputo,Mantenimiento,2462.07,PRV001,Telmex,Tarjeta crédito,F-1877,
2025-03-25,Seguro responsabilidad civil,Seguros,4113.59,PRV005,DHL Express,Cheque,F-1878,
2025-03-26,Telefonía,Servicios,7346.86,PRV010,Microsoft,Transferencia,F-1879,
2025-03-26,Artículos limpieza,Material oficina,2906.64,PRV011,Amazon AWS,Cheque,F-1880,
2025-03-26,Renta bodega almacén,Renta,17270.62,PRV005,DHL Express,Transferencia,F-1881,
2025-03-26,Servicio de internet,Servicios,1281.33,PRV001,Telmex,Cheque,F-1882,
2025-03-27,Renta bodega almacén,Renta,14996.2,PRV009,Capacita MX,Efectivo,F-1883,
2025-03-28,Seguro responsabilidad civil,Seguros,4528.55,PRV002,CFE,Transferencia,F-1884,
2025-03-31,Mantenimiento equipo cómputo,Mantenimiento,154.14,PRV007,Inmobiliaria Centro,Efectivo,F-1885,
2025-03-31,Pago nómina quincenal,Nómina,27391.61,PRV007,Inmobiliaria Centro,Tarjeta crédito,F-1886,
2025-03-31,Envío paquetería,Logística,4740.58,PRV011,Amazon AWS,Tarjeta crédito,F-1887,
2025-04-01,Servicio de internet,Servicios,812.58,PRV005,DHL Express,Transferencia,F-1888,
2025-04-01,Combustible flotilla,Logística,4292.77,PRV011,Amazon AWS,Tarjeta crédito,F-1889,
2025-04-02,Seguro responsabilidad civil,Seguros,4993.28,PRV003,Office Depot,Tarjeta crédito,F-1890,
2025-04-02,Artículos limpieza,Material oficina,7685.74,PRV001,Telmex,Tarjeta crédito,F-1891,
2025-04-03,Campaña Google Ads,Marketing,7019.34,PRV007,Inmobiliaria Centro,Tarjeta crédito,F-1892,
2025-04-03,Combustible flotilla,Logística,291.0,PRV010,Microsoft,Transferencia,F-1893,
2025-04-04,Servicio de internet,Servicios,5304.9,PRV003,Office Depot,Transferencia,F-1894,
2025-04-04,Seguro equipo electrónico,Seguros,6498.95,PRV009,Capacita MX,Tarjeta crédito,F-1895,
2025-04-05,Licencia Microsoft 365,Software,7008.32,PRV002,CFE,Cheque,F-1896,
2025-04-07,Reparación aire acondicionado,Mantenimiento,2262.9,PRV009,Capacita MX,Tarjeta crédito,F-1897,
2025-04-07,Horas extra,Nómina,28133.49,PRV004,Google Ads,Transferencia,F-1898,
2025-04-07,Suscripción Zoom,Software,6032.77,PRV007,Inmobiliaria Centro,Tarjeta crédito,F-1899,
2025-04-08,Publicidad redes sociales,Marketing,2419.96,PRV005,DHL Express,Tarjeta crédito,F-1900,
2025-04-09,Seguro responsabilidad civil,Seguros,7506.94,PRV012,Papelera Nacional,Cheque,F-1901,
2025-04-09,Pago nómina quincenal,Nómina,28672.31,PRV002,CFE,Tarjeta crédito,F-1902,
2025-04-10,Limpieza oficinas,Mantenimiento,4310.87,PRV008,Agua y Drenaje,Tarjeta crédito,F-1903,
2025-04-10,Licencia antivirus,Software,2063.19,PRV012,Papelera Nacional,Transferencia,F-1904,
2025-04-11,Renta bodega almacén,Renta,14419.72,PRV006,Seguros Atlas,Cheque,F-1905,
2025-04-11,Pago aguinaldo,Nómina,13255.43,PRV001,Telmex,Transferencia,F-1906,
2025-04-14,Renta oficina principal,Renta,20550.4,PRV012,Papelera Nacional,Tarjeta crédito,F-1907,
2025-04-14,Licencia Microsoft 365,Software,3884.25,PRV011,Amazon AWS,Efectivo,F-1908,
2025-04-14,Seguro equipo electrónico,Seguros,2350.9,PRV007,Inmobiliaria Centro,Cheque,F-1909,
2025-04-15,Publicidad redes sociales,Marketing,6389.73,PRV004,Google Ads,Efectivo,F-1910,
2025-04-16,Evento promocional,Marketing,7815.93,PRV011,Amazon AWS,Tarjeta crédito,F-1911,
2025-04-16,Suscripción AWS,Software,4862.06,PRV004,Google Ads,Tarjeta crédito,F-1912,
2025-04-16,Publicidad redes sociales,Marketing,2739.15,PRV002,CFE,Tarjeta crédito,F-1913,
2025-04-17,Taller liderazgo,Capacitación,4861.32,PRV004,Google Ads,Cheque,F-1914,
2025-04-17,Mantenimiento vehículos,Logística,3817.38,PRV009,Capacita MX,Cheque,F-1915,
2025-04-17,Curso Excel avanzado,Capacitación,3351.66,PRV006,Seguros Atlas,Transferencia,F-1916,
2025-04-17,Suscripción Zoom,Software,4469.42,PRV005,DHL Express,Transferencia,F-1917,
2025-04-18,Papelería general,Material oficina,2983.67,PRV008,Agua y Drenaje,Efectivo,F-1918,
2025-04-19,Taller liderazgo,Capacitación,7755.77,PRV006,Seguros Atlas,Transferencia,F-1919,
2025-04-21,Papelería general,Material oficina,7389.5,PRV004,Google Ads,Cheque,F-1920,
2025-04-22,Renta bodega almacén,Renta,23435.02,PRV008,Agua y Drenaje,Efectivo,F-1921,
2025-04-22,Carpetas y folders,Material oficina,6284.55,PRV006,Seguros Atlas,Efectivo,F-1922,
2025-04-22,Horas extra,Nómina,23453.05,PRV001,Telmex,Tarjeta crédito,F-1923,
2025-04-23,Reparación aire acondicionado,Mantenimiento,4482.18,PRV010,Microsoft,Tarjeta crédito,F-1924,
2025-04-23,Seguro responsabilidad civil,Seguros,3032.96,PRV011,Amazon AWS,Efectivo,F-1925,
2025-04-23,Taller liderazgo,Capacitación,7236.56,PRV003,Office Depot,Cheque,F-1926,
2025-04-24,Taller liderazgo,Capacitación,5201.6,PRV011,Amazon AWS,Efectivo,F-1927,
2025-04-24,Limpieza oficinas,Mantenimiento,440.72,PRV004,Google Ads,Transferencia,F-1928,
2025-04-24,Seguro equipo electrónico,Seguros,4348.61,PRV012,Papelera Nacional,Cheque,F-1929,
2025-04-25,Combustible flotilla,Logística,2376.22,PRV004,Google Ads,Efectivo,F-1930,
2025-04-25,Seguro responsabilidad civil,Seguros,347.83,PRV008,Agua y Drenaje,Efectivo,F-1931,
2025-04-25,Renta bodega almacén,Renta,24507.45,PRV005,DHL Express,Cheque,F-1932,
2025-04-25,Mantenimiento vehículos,Logística,409.33,PRV004,Google Ads,Efectivo,F-1933,
2025-04-26,Seguro contra incendio,Seguros,7062.76,PRV002,CFE,Transferencia,F-1934,
2025-04-27,Taller liderazgo,Capacitación,1179.17,PRV003,Office Depot,Efectivo,F-1935,
2025-04-28,Envío paquetería,Logística,2251.52,PRV011,Amazon AWS,Efectivo,F-1936,
2025-04-29,Curso Excel avanzado,Capacitación,6045.63,PRV008,Agua y Drenaje,Transferencia,F-1937,
2025-04-29,Renta oficina principal,Renta,16156.46,PRV007,Inmobiliaria Centro,Efectivo,F-1938,
2025-04-29,Limpieza oficinas,Mantenimiento,7640.61,PRV003,Office Depot,Efectivo,F-1939,
2025-04-30,Envío paquetería,Logística,1186.57,PRV006,Seguros Atlas,Transferencia,F-1940,
2025-04-30,Pago aguinaldo,Nómina,11581.45,PRV007,Inmobiliaria Centro,Transferencia,F-1941,
2025-05-01,Carpetas y folders,Material oficina,1254.73,PRV004,Google Ads,Cheque,F-1942,
2025-05-01,Licencia Microsoft 365,Software,7826.29,PRV007,Inmobiliaria Centro,Tarjeta crédito,F-1943,
2025-05-01,Bonos trimestrales,Nómina,6971.49,PRV007,Inmobiliaria Centro,Tarjeta crédito,F-1944,
2025-05-01,Licencia antivirus,Software,4436.18,PRV003,Office Depot,Cheque,F-1945,
2025-05-02,Licencia Microsoft 365,Software,7713.79,PRV003,Office Depot,Transferencia,F-1946,
2025-05-02,Taller liderazgo,Capacitación,6706.71,PRV008,Agua y Drenaje,Efectivo,F-1947,
2025-05-02,Limpieza oficinas,Mantenimiento,6199.37,PRV010,Microsoft,Cheque,F-1948,
2025-05-03,Taller liderazgo,Capacitación,4928.33,PRV007,Inmobiliaria Centro,Transferencia,F-1949,
2025-05-04,Agua,Servicios,642.28,PRV006,Seguros Atlas,Cheque,F-1950,
2025-05-05,Combustible flotilla,Logística,1962.05,PRV007,Inmobiliaria Centro,Transferencia,F-1951,
2025-05-05,Mantenimiento equipo cómputo,Mantenimiento,4322.49,PRV005,DHL Express,Cheque,F-1952,
2025-05-05,Horas extra,Nómina,13578.5,PRV009,Capacita MX,Cheque,F-1953,
2025-05-05,Publicidad redes sociales,Marketing,7371.52,PRV006,Seguros Atlas,Tarjeta crédito,F-1954,
2025-05-06,Carpetas y folders,Material oficina,5181.76,PRV004,Google Ads,Transferencia,F-1955,
2025-05-06,Electricidad,Servicios,4513.51,PRV009,Capacita MX,Efectivo,F-1956,
2025-05-06,Reparación aire acondicionado,Mantenimiento,6429.41,PRV006,Seguros Atlas,Tarjeta crédito,F-1957,
2025-05-07,Renta oficina principal,Renta,23218.43,PRV005,DHL Express,Transferencia,F-1958,
2025-05-08,Evento promocional,Marketing,3995.85,PRV004,Google Ads,Transferencia,F-1959,
2025-05-09,Renta bodega almacén,Renta,13925.64,PRV003,Office Depot,Tarjeta crédito,F-1960,
2025-05-09,Curso Excel avanzado,Capacitación,2151.02,PRV006,Seguros Atlas,Transferencia,F-1961,
2025-05-09,Suscripción Zoom,Software,1039.04,PRV005,DHL Express,Transferencia,F-1962,
2025-05-09,Licencia antivirus,Software,3555.32,PRV004,Google Ads,Efectivo,F-1963,
2025-05-10,Reparación aire acondicionado,Mantenimiento,5031.51,PRV002,CFE,Transferencia,F-1964,
2025-05-11,Agua,Servicios,269.94,PRV003,Office Depot,Transferencia,F-1965,
2025-05-12,Reparación aire acondicionado,Mantenimiento,6817.18,PRV006,Seguros Atlas,Efectivo,F-1966,
2025-05-12,Envío paquetería,Logística,2713.62,PRV007,Inmobiliaria Centro,Transferencia,F-1967,
2025-05-12,Seguro responsabilidad civil,Seguros,3662.2,PRV009,Capacita MX,Cheque,F-1968,
2025-05-12,Electricidad,Servicios,728.14,PRV008,Agua y Drenaje,Transferencia,F-1969,
2025-05-13,Renta oficina principal,Renta,13611.53,PRV010,Microsoft,Tarjeta crédito,F-1970,
2025-05-13,Certificación profesional,Capacitación,4372.98,PRV012,Papelera Nacional,Transferencia,F-1971,
2025-05-14,Envío paquetería,Logística,6094.37,PRV006,Seguros Atlas,Cheque,F-1972,
2025-05-14,Licencia antivirus,Software,1433.6,PRV008,Agua y Drenaje,Cheque,F-1973,
2025-05-15,Seguro responsabilidad civil,Seguros,5052.09,PRV008,Agua y Drenaje,Tarjeta crédito,F-1974,
2025-05-15,Seguro responsabilidad civil,Seguros,2656.45,PRV010,Microsoft,Tarjeta crédito,F-1975,
2025-05-15,Suscripción AWS,Software,2715.35,PRV004,Google Ads,Cheque,F-1976,
2025-05-15,Curso Excel avanzado,Capacitación,5009.03,PRV005,DHL Express,Cheque,F-1977,
2025-05-16,Papelería general,Material oficina,2934.26,PRV003,Office Depot,Cheque,F-1978,
2025-05-16,Reparación aire acondicionado,Mantenimiento,2317.23,PRV011,Amazon AWS,Transferencia,F-1979,
2025-05-16,Renta bodega almacén,Renta,19807.35,PRV011,Amazon AWS,Transferencia,F-1980,
2025-05-16,Curso Excel avanzado,Capacitación,627.08,PRV001,Telmex,Transferencia,F-1981,
2025-05-17,Bonos trimestrales,Nómina,22023.37,PRV011,Amazon AWS,Efectivo,F-1982,
2025-05-18,Evento promocional,Marketing,1008.62,PRV011,Amazon AWS,Tarjeta crédito,F-1983,
2025-05-19,Electricidad,Servicios,7461.22,PRV011,Amazon AWS,Tarjeta crédito,F-1984,
2025-05-19,Limpieza oficinas,Mantenimiento,5144.84,PRV005,DHL Express,Efectivo,F-1985,
2025-05-20,Publicidad redes sociales,Marketing,3438.51,PRV001,Telmex,Efectivo,F-1986,
2025-05-21,Mantenimiento equipo cómputo,Mantenimiento,287.11,PRV011,Amazon AWS,Transferencia,F-1987,
2025-05-21,Suscripción Zoom,Software,1797.06,PRV006,Seguros Atlas,Tarjeta crédito,F-1988,
2025-05-22,Limpieza oficinas,Mantenimiento,5935.17,PRV001,Telmex,Cheque,F-1989,
2025-05-23,Publicidad redes sociales,Marketing,1197.57,PRV012,Papelera Nacional,Tarjeta crédito,F-1990,
2025-05-23,Certificación profesional,Capacitación,5522.85,PRV012,Papelera Nacional,Efectivo,F-1991,
2025-05-23,Carpetas y folders,Material oficina,326.85,PRV001,Telmex,Efectivo,F-1992,
2025-05-24,Diseño flyers,Marketing,5731.8,PRV003,Office Depot,Transferencia,F-1993,
2025-05-25,Limpieza oficinas,Mantenimiento,6179.17,PRV002,CFE,Efectivo,F-1994,
2025-05-26,Suscripción Zoom,Software,7534.81,PRV006,Seguros Atlas,Efectivo,F-1995,
2025-05-26,Taller liderazgo,Capacitación,1195.38,PRV011,Amazon AWS,Cheque,F-1996,
2025-05-27,Renta oficina principal,Renta,10806.83,PRV004,Google Ads,Cheque,F-1997,
2025-05-27,Seguro contra incendio,Seguros,1075.24,PRV006,Seguros Atlas,Cheque,F-1998,
2025-05-27,Limpieza oficinas,Mantenimiento,6993.91,PRV010,Microsoft,Transferencia,F-1999,
2025-05-28,Diseño flyers,Marketing,7610.04,PRV010,Microsoft,Tarjeta crédito,F-2000,
2025-05-28,Mantenimiento vehículos,Logística,3466.63,PRV001,Telmex,Cheque,F-2001,
2025-05-28,Mantenimiento equipo cómputo,Mantenimiento,1969.72,PRV002,CFE,Tarjeta crédito,F-2002,
2025-05-28,Horas extra,Nómina,13821.34,PRV011,Amazon AWS,Transferencia,F-2003,
2025-05-29,Curso Excel avanzado,Capacitación,3932.06,PRV009,Capacita MX,Cheque,F-2004,
2025-05-29,Pago aguinaldo,Nómina,15201.1,PRV004,Google Ads,Efectivo,F-2005,
2025-05-29,Papelería general,Material oficina,4441.08,PRV008,Agua y Drenaje,Cheque,F-2006,
2025-05-29,Toner impresora,Material oficina,768.93,PRV012,Papelera Nacional,Tarjeta crédito,F-2007,
2025-05-30,Electricidad,Servicios,2204.1,PRV006,Seguros Atlas,Tarjeta crédito,F-2008,
2025-05-30,Seguro equipo electrónico,Seguros,7508.09,PRV003,Office Depot,Cheque,F-2009,
2025-05-30,Licencia Microsoft 365,Software,7180.44,PRV003,Office Depot,Efectivo,F-2010,
2025-06-01,Curso Excel avanzado,Capacitación,5495.14,PRV002,CFE,Efectivo,F-2011,
2025-06-02,Pago aguinaldo,Nómina,18292.94,PRV004,Google Ads,Cheque,F-2012,
2025-06-02,Artículos limpieza,Material oficina,3368.88,PRV002,CFE,Efectivo,F-2013,
2025-06-02,Papelería general,Material oficina,3816.58,PRV003,Office Depot,Transferencia,F-2014,
2025-06-03,Taller liderazgo,Capacitación,3879.92,PRV011,Amazon AWS,Efectivo,F-2015,
2025-06-04,Bonos trimestrales,Nómina,26839.59,PRV006,Seguros Atlas,Cheque,F-2016,
2025-06-04,Combustible flotilla,Logística,1742.83,PRV007,Inmobiliaria Centro,Efectivo,F-2017,
2025-06-04,Servicio de internet,Servicios,5184.82,PRV008,Agua y Drenaje,Tarjeta crédito,F-2018,
2025-06-05,Diseño flyers,Marketing,1264.43,PRV010,Microsoft,Tarjeta crédito,F-2019,
2025-06-05,Licencia antivirus,Software,4321.93,PRV010,Microsoft,Cheque,F-2020,
2025-06-05,Renta bodega almacén,Renta,17041.94,PRV012,Papelera Nacional,Tarjeta crédito,F-2021,
2025-06-05,Toner impresora,Material oficina,3884.4,PRV007,Inmobiliaria Centro,Efectivo,F-2022,
2025-06-06,Envío paquetería,Logística,1991.7,PRV012,Papelera Nacional,Cheque,F-2023,
2025-06-06,Taller liderazgo,Capacitación,2602.39,PRV001,Telmex,Cheque,F-2024,
2025-06-06,Bonos trimestrales,Nómina,14523.05,PRV003,Office Depot,Transferencia,F-2025,
2025-06-06,Horas extra,Nómina,11192.0,PRV003,Office Depot,Cheque,F-2026,
2025-06-09,Renta bodega almacén,Renta,15812.15,PRV002,CFE,Transferencia,F-2027,
2025-06-09,Curso Excel avanzado,Capacitación,3379.44,PRV009,Capacita MX,Cheque,F-2028,
2025-06-09,Campaña Google Ads,Marketing,2618.47,PRV012,Papelera Nacional,Transferencia,F-2029,
2025-06-09,Seguro responsabilidad civil,Seguros,6223.76,PRV008,Agua y Drenaje,Cheque,F-2030,
2025-06-10,Seguro contra incendio,Seguros,4711.68,PRV001,Telmex,Efectivo,F-2031,
2025-06-10,Curso Excel avanzado,Capacitación,3182.98,PRV008,Agua y Drenaje,Transferencia,F-2032,
2025-06-10,Bonos trimestrales,Nómina,26859.93,PRV005,DHL Express,Efectivo,F-2033,
2025-06-10,Seguro contra incendio,Seguros,130.51,PRV006,Seguros Atlas,Transferencia,F-2034,
2025-06-11,Renta oficina principal,Renta,20578.14,PRV008,Agua y Drenaje,Transferencia,F-2035,
2025-06-11,Papelería general,Material oficina,3854.07,PRV001,Telmex,Cheque,F-2036,
2025-06-12,Seguro responsabilidad civil,Seguros,6116.38,PRV005,DHL Express,Tarjeta crédito,F-2037,
2025-06-13,Taller liderazgo,Capacitación,3342.94,PRV009,Capacita MX,Efectivo,F-2038,
2025-06-13,Seguro contra incendio,Seguros,4081.45,PRV010,Microsoft,Cheque,F-2039,
2025-06-16,Taller liderazgo,Capacitación,7868.65,PRV009,Capacita MX,Cheque,F-2040,
2025-06-16,Seguro contra incendio,Seguros,1364.92,PRV007,Inmobiliaria Centro,Tarjeta crédito,F-2041,
2025-06-16,Artículos limpieza,Material oficina,4087.04,PRV012,Papelera Nacional,Efectivo,F-2042,
2025-06-16,Taller liderazgo,Capacitación,1257.82,PRV005,DHL Express,Cheque,F-2043,
2025-06-17,Renta oficina principal,Renta,13870.99,PRV002,CFE,Tarjeta crédito,F-2044,
2025-06-17,Evento promocional,Marketing,4304.59,PRV005,DHL Express,Tarjeta crédito,F-2045,
2025-06-17,Seguro equipo electrónico,Seguros,2710.54,PRV001,Telmex,Tarjeta crédito,F-2046,
2025-06-17,Carpetas y folders,Material oficina,2790.15,PRV002,CFE,Efectivo,F-2047,
2025-06-18,Electricidad,Servicios,724.16,PRV002,CFE,Transferencia,F-2048,
2025-06-19,Reparación aire acondicionado,Mantenimiento,299.29,PRV001,Telmex,Tarjeta crédito,F-2049,
2025-06-19,Suscripción AWS,Software,4619.39,PRV009,Capacita MX,Efectivo,F-2050,
2025-06-20,Campaña Google Ads,Marketing,7494.59,PRV001,Telmex,Transferencia,F-2051,
2025-06-20,Diseño flyers,Marketing,4488.54,PRV010,Microsoft,Efectivo,F-2052,
2025-06-22,Renta oficina principal,Renta,10308.82,PRV008,Agua y Drenaje,Cheque,F-2053,
2025-06-23,Reparación aire acondicionado,Mantenimiento,6410.67,PRV008,Agua y Drenaje,Efectivo,F-2054,
2025-06-23,Reparación aire acondicionado,Mantenimiento,7723.09,PRV001,Telmex,Transferencia,F-2055,
2025-06-23,Gas,Servicios,7897.08,PRV012,Papelera Nacional,Transferencia,F-2056,
2025-06-24,Campaña Google Ads,Marketing,3366.21,PRV009,Capacita MX,Cheque,F-2057,
2025-06-24,Taller liderazgo,Capacitación,4457.77,PRV007,Inmobiliaria Centro,Cheque,F-2058,
2025-06-25,Combustible flotilla,Logística,4002.84,PRV010,Microsoft,Cheque,F-2059,
2025-06-25,Evento promocional,Marketing,730.83,PRV008,Agua y Drenaje,Efectivo,F-2060,
2025-06-25,Seguro contra incendio,Seguros,4566.97,PRV004,Google Ads,Transferencia,F-2061,
2025-06-25,Diseño flyers,Marketing,4917.64,PRV007,Inmobiliaria Centro,Efectivo,F-2062,
2025-06-26,Taller liderazgo,Capacitación,6567.96,PRV010,Microsoft,Tarjeta crédito,F-2063,
2025-06-27,Seguro responsabilidad civil,Seguros,1898.02,PRV009,Capacita MX,Tarjeta crédito,F-2064,
2025-06-27,Seguro responsabilidad civil,Seguros,7716.26,PRV004,Google Ads,Tarjeta crédito,F-2065,
2025-06-27,Combustible flotilla,Logística,4226.02,PRV012,Papelera Nacional,Efectivo,F-2066,
2025-06-30,Curso Excel avanzado,Capacitación,7655.89,PRV007,Inmobiliaria Centro,Tarjeta crédito,F-2067,
2025-06-30,Diseño flyers,Marketing,7913.09,PRV001,Telmex,Tarjeta crédito,F-2068,
2025-06-30,Seguro responsabilidad civil,Seguros,2063.48,PRV003,Office Depot,Transferencia,F-2069,
2025-06-30,Electricidad,Servicios,7608.91,PRV009,Capacita MX,Efectivo,F-2070,
2025-07-01,Agua,Servicios,7374.84,PRV006,Seguros Atlas,Tarjeta crédito,F-2071,
2025-07-01,Combustible flotilla,Logística,1461.0,PRV004,Google Ads,Tarjeta crédito,F-2072,
2025-07-01,Curso Excel avanzado,Capacitación,2561.72,PRV005,DHL Express,Cheque,F-2073,
2025-07-01,Certificación profesional,Capacitación,7896.48,PRV009,Capacita MX,Efectivo,F-2074,
2025-07-02,Curso Excel avanzado,Capacitación,4565.49,PRV001,Telmex,Tarjeta crédito,F-2075,
2025-07-02,Suscripción AWS,Software,1221.13,PRV008,Agua y Drenaje,Cheque,F-2076,
2025-07-02,Seguro equipo electrónico,Seguros,976.18,PRV002,CFE,Tarjeta crédito,F-2077,
