fecha,producto_id,nombre_producto,cantidad,precio_unitario,monto_total,cliente_id,categoria
2024-10-31,P018,Tablet Samsung Galaxy Tab,5,6910.27,34551.35,C003,Electrónica
2024-10-31,P005,Auriculares Sony WH-1000XM5,5,6646.37,33231.85,C012,Audio
2024-10-31,P018,Tablet Samsung Galaxy Tab,3,7521.78,22565.34,C013,Electrónica
2024-11-01,P003,Teclado Logitech MX Keys,6,2041.9,12251.4,C004,Periféricos
2024-11-01,P010,Hub USB-C 7 puertos,6,839.09,5034.54,C007,Accesorios
2024-11-01,P019,Cargador Universal 65W,8,672.83,5382.64,C005,Accesorios
2024-11-01,P016,Router WiFi 6,10,2822.49,28224.9,C001,Redes
2024-11-02,P003,Teclado Logitech MX Keys,4,2100.1,8400.4,C008,Periféricos
2024-11-02,P013,Impresora HP LaserJet,5,4460.9,22304.5,C009,Impresión
2024-11-04,P007,Disco SSD Samsung 1TB,7,2307.18,16150.26,C006,Almacenamiento
2024-11-04,P015,UPS APC 1500VA,6,3937.71,23626.26,C003,Energía
2024-11-04,P006,Webcam Logitech C920,2,1797.76,3595.52,C013,Periféricos
2024-11-05,P011,Silla Ergonómica Premium,1,8079.01,8079.01,C011,Mobiliario
2024-11-05,P009,Cable HDMI 2m,3,181.37,544.11,C004,Accesorios
2024-11-05,P006,Webcam Logitech C920,2,1733.29,3466.58,C008,Periféricos
2024-11-06,P014,Toner HP 26A,7,994.21,6959.47,C007,Consumibles
2024-11-06,P013,Impresora HP LaserJet,1,4515.2,4515.2,C001,Impresión
2024-11-06,P012,Escritorio Ajustable,6,12308.22,73849.32,C001,Mobiliario
2024-11-06,P017,Switch 24 puertos,1,4274.23,4274.23,C004,Redes
2024-11-06,P008,Memoria RAM 16GB DDR4,6,1373.69,8242.14,C004,Componentes
2024-11-07,P013,Impresora HP LaserJet,10,4412.75,44127.5,C009,Impresión
2024-11-07,P003,Teclado Logitech MX Keys,1,2057.62,2057.62,C014,Periféricos
2024-11-08,P015,UPS APC 1500VA,9,3836.62,34529.58,C012,Energía
2024-11-08,P011,Silla Ergonómica Premium,3,8366.32,25098.96,C007,Mobiliario
2024-11-08,P016,Router WiFi 6,4,2706.17,10824.68,C006,Redes
2024-11-08,P013,Impresora HP LaserJet,4,4375.94,17503.76,C001,Impresión
2024-11-11,P019,Cargador Universal 65W,3,625.51,1876.53,C009,Accesorios
2024-11-11,P002,Monitor Dell 27 pulgadas,5,5957.32,29786.6,C007,Electrónica
2024-11-12,P002,Monitor Dell 27 pulgadas,1,5893.94,5893.94,C010,Electrónica
2024-11-12,P001,Laptop HP ProBook 450,2,12395.97,24791.94,C001,Electrónica
2024-11-12,P013,Impresora HP LaserJet,9,4388.73,39498.57,C002,Impresión
2024-11-12,P005,Auriculares Sony WH-1000XM5,1,6370.73,6370.73,C004,Audio
2024-11-12,P004,Mouse Logitech MX Master,9,1612.05,14508.45,C011,Periféricos
2024-11-12,P020,Mochila para Laptop,3,1190.26,3570.78,C012,Accesorios
2024-11-13,P017,Switch 24 puertos,10,4039.45,40394.5,C012,Redes
2024-11-13,P004,Mouse Logitech MX Master,2,1649.63,3299.26,C013,Periféricos
2024-11-14,P007,Disco SSD Samsung 1TB,5,2272.93,11364.65,C013,Almacenamiento
2024-11-14,P007,Disco SSD Samsung 1TB,7,2154.98,15084.86,C006,Almacenamiento
2024-11-14,P002,Monitor Dell 27 pulgadas,8,6038.01,48304.08,C009,Electrónica
2024-11-14,P016,Router WiFi 6,4,2660.77,10643.08,C006,Redes
2024-11-14,P003,Teclado Logitech MX Keys,2,2170.4,4340.8,C015,Periféricos
2024-11-14,P016,Router WiFi 6,2,2878.27,5756.54,C003,Redes
2024-11-15,P004,Mouse Logitech MX Master,5,1673.82,8369.1,C015,Periféricos
2024-11-15,P015,UPS APC 1500VA,5,3786.43,18932.15,C005,Energía
2024-11-18,P010,Hub USB-C 7 puertos,6,843.71,5062.26,C006,Accesorios
2024-11-18,P004,Mouse Logitech MX Master,1,1569.1,1569.1,C002,Periféricos
2024-11-19,P006,Webcam Logitech C920,6,1871.01,11226.06,C006,Periféricos
2024-11-19,P020,Mochila para Laptop,2,1184.71,2369.42,C005,Accesorios
2024-11-19,P011,Silla Ergonómica Premium,2,8415.66,16831.32,C003,Mobiliario
2024-11-20,P009,Cable HDMI 2m,7,183.42,1283.94,C014,Accesorios
2024-11-20,P016,Router WiFi 6,7,2841.68,19891.76,C013,Redes
2024-11-20,P006,Webcam Logitech C920,3,1835.31,5505.93,C002,Periféricos
2024-11-20,P002,Monitor Dell 27 pulgadas,3,5570.15,16710.45,C014,Electrónica
2024-11-20,P019,Cargador Universal 65W,10,661.6,6616.0,C008,Accesorios
2024-11-21,P020,Mochila para Laptop,6,1213.36,7280.16,C007,Accesorios
2024-11-21,P005,Auriculares Sony WH-1000XM5,8,6248.41,49987.28,C008,Audio
2024-11-21,P014,Toner HP 26A,1,908.52,908.52,C008,Consumibles
2024-11-22,P001,Laptop HP ProBook 450,9,12834.41,115509.69,C012,Electrónica
2024-11-22,P019,Cargador Universal 65W,10,632.06,6320.6,C012,Accesorios
2024-11-22,P011,Silla Ergonómica Premium,9,8660.01,77940.09,C009,Mobiliario
2024-11-22,P020,Mochila para Laptop,7,1219.41,8535.87,C002,Accesorios
2024-11-24,P012,Escritorio Ajustable,7,11578.39,81048.73,C011,Mobiliario
2024-11-25,P020,Mochila para Laptop,1,1217.21,1217.21,C001,Accesorios
2024-11-25,P006,Webcam Logitech C920,8,1863.34,14906.72,C009,Periféricos
2024-11-25,P006,Webcam Logitech C920,8,1767.71,14141.68,C002,Periféricos
2024-11-25,P011,Silla Ergonómica Premium,1,8505.89,8505.89,C005,Mobiliario
2024-11-25,P018,Tablet Samsung Galaxy Tab,7,7130.36,49912.52,C011,Electrónica
2024-11-25,P008,Memoria RAM 16GB DDR4,8,1392.19,11137.52,C002,Componentes
2024-11-26,P015,UPS APC 1500VA,8,3779.89,30239.12,C002,Energía
2024-11-26,P004,Mouse Logitech MX Master,1,1584.44,1584.44,C008,Periféricos
2024-11-26,P014,Toner HP 26A,9,954.66,8591.94,C001,Consumibles
2024-11-26,P003,Teclado Logitech MX Keys,10,2197.27,21972.7,C013,Periféricos
2024-11-26,P010,Hub USB-C 7 puertos,9,855.3,7697.7,C015,Accesorios
2024-11-26,P015,UPS APC 1500VA,6,3923.62,23541.72,C006,Energía
2024-11-27,P015,UPS APC 1500VA,9,3901.62,35114.58,C006,Energía
2024-11-27,P020,Mochila para Laptop,6,1225.91,7355.46,C008,Accesorios
2024-11-27,P004,Mouse Logitech MX Master,4,1567.86,6271.44,C002,Periféricos
2024-11-28,P010,Hub USB-C 7 puertos,9,839.28,7553.52,C009,Accesorios
2024-11-28,P004,Mouse Logitech MX Master,3,1648.75,4946.25,C001,Periféricos
2024-11-28,P014,Toner HP 26A,5,960.53,4802.65,C002,Consumibles
2024-11-28,P007,Disco SSD Samsung 1TB,7,2137.43,14962.01,C002,Almacenamiento
2024-11-29,P011,Silla Ergonómica Premium,7,8114.53,56801.71,C002,Mobiliario
2024-11-29,P019,Cargador Universal 65W,8,647.23,5177.84,C002,Accesorios
2024-11-29,P019,Cargador Universal 65W,3,680.15,2040.45,C009,Accesorios
2024-12-01,P002,Monitor Dell 27 pulgadas,7,5996.51,41975.57,C009,Electrónica
2024-12-01,P016,Router WiFi 6,9,2878.7,25908.3,C015,Redes
2024-12-02,P019,Cargador Universal 65W,3,624.23,1872.69,C003,Accesorios
2024-12-02,P020,Mochila para Laptop,6,1200.49,7202.94,C010,Accesorios
2024-12-02,P013,Impresora HP LaserJet,10,4687.16,46871.6,C007,Impresión
2024-12-03,P009,Cable HDMI 2m,6,188.47,1130.82,C007,Accesorios
2024-12-03,P015,UPS APC 1500VA,3,3662.51,10987.53,C013,Energía
2024-12-03,P020,Mochila para Laptop,9,1175.87,10582.83,C012,Accesorios
2024-12-04,P011,Silla Ergonómica Premium,9,8612.7,77514.3,C012,Mobiliario
2024-12-04,P007,Disco SSD Samsung 1TB,10,2247.16,22471.6,C004,Almacenamiento
2024-12-04,P012,Escritorio Ajustable,3,12577.6,37732.8,C015,Mobiliario
2024-12-04,P006,Webcam Logitech C920,9,1834.98,16514.82,C009,Periféricos
2024-12-04,P011,Silla Ergonómica Premium,2,8721.66,17443.32,C012,Mobiliario
2024-12-04,P018,Tablet Samsung Galaxy Tab,10,7250.86,72508.6,C008,Electrónica
2024-12-05,P018,Tablet Samsung Galaxy Tab,7,7421.98,51953.86,C005,Electrónica
2024-12-05,P017,Switch 24 puertos,1,4149.97,4149.97,C002,Redes
2024-12-05,P002,Monitor Dell 27 pulgadas,1,5625.94,5625.94,C011,Electrónica
2024-12-05,P006,Webcam Logitech C920,5,1736.36,8681.8,C005,Periféricos
2024-12-05,P002,Monitor Dell 27 pulgadas,5,5628.32,28141.6,C012,Electrónica
2024-12-06,P002,Monitor Dell 27 pulgadas,8,5569.44,44555.52,C006,Electrónica
2024-12-06,P018,Tablet Samsung Galaxy Tab,4,7374.54,29498.16,C014,Electrónica
2024-12-06,P018,Tablet Samsung Galaxy Tab,4,7207.86,28831.44,C007,Electrónica
2024-12-06,P010,Hub USB-C 7 puertos,1,886.25,886.25,C012,Accesorios
2024-12-06,P013,Impresora HP LaserJet,6,4709.62,28257.72,C007,Impresión
2024-12-06,P002,Monitor Dell 27 pulgadas,5,5627.79,28138.95,C001,Electrónica
2024-12-07,P008,Memoria RAM 16GB DDR4,6,1435.72,8614.32,C015,Componentes
2024-12-08,P020,Mochila para Laptop,4,1175.3,4701.2,C004,Accesorios
2024-12-08,P006,Webcam Logitech C920,2,1743.66,3487.32,C011,Periféricos
2024-12-09,P017,Switch 24 puertos,7,4007.07,28049.49,C002,Redes
2024-12-09,P009,Cable HDMI 2m,5,173.34,866.7,C009,Accesorios
2024-12-09,P019,Cargador Universal 65W,5,617.87,3089.35,C014,Accesorios
2024-12-10,P005,Auriculares Sony WH-1000XM5,3,6778.61,20335.83,C001,Audio
2024-12-10,P020,Mochila para Laptop,10,1241.18,12411.8,C001,Accesorios
2024-12-10,P010,Hub USB-C 7 puertos,10,854.26,8542.6,C008,Accesorios
2024-12-10,P003,Teclado Logitech MX Keys,6,2105.33,12631.98,C013,Periféricos
2024-12-10,P006,Webcam Logitech C920,2,1851.53,3703.06,C009,Periféricos
2024-12-11,P014,Toner HP 26A,9,940.82,8467.38,C009,Consumibles
2024-12-11,P012,Escritorio Ajustable,4,12196.0,48784.0,C004,Mobiliario
2024-12-11,P011,Silla Ergonómica Premium,5,8260.68,41303.4,C006,Mobiliario
2024-12-12,P017,Switch 24 puertos,9,4335.95,39023.55,C008,Redes
2024-12-12,P001,Laptop HP ProBook 450,6,12432.08,74592.48,C002,Electrónica
2024-12-12,P020,Mochila para Laptop,10,1169.26,11692.6,C015,Accesorios
2024-12-12,P002,Monitor Dell 27 pulgadas,6,5731.2,34387.2,C011,Electrónica
2024-12-12,P004,Mouse Logitech MX Master,5,1656.64,8283.2,C007,Periféricos
2024-12-12,P010,Hub USB-C 7 puertos,9,877.38,7896.42,C001,Accesorios
2024-12-13,P017,Switch 24 puertos,9,4177.13,37594.17,C013,Redes
2024-12-13,P002,Monitor Dell 27 pulgadas,4,5695.78,22783.12,C005,Electrónica
2024-12-13,P003,Teclado Logitech MX Keys,3,2199.04,6597.12,C002,Periféricos
2024-12-13,P018,Tablet Samsung Galaxy Tab,1,7291.39,7291.39,C009,Electrónica
2024-12-15,P007,Disco SSD Samsung 1TB,7,2273.85,15916.95,C014,Almacenamiento
2024-12-15,P007,Disco SSD Samsung 1TB,7,2232.24,15625.68,C009,Almacenamiento
2024-12-16,P005,Auriculares Sony WH-1000XM5,8,6640.96,53127.68,C001,Audio
2024-12-16,P002,Monitor Dell 27 pulgadas,2,5541.48,11082.96,C002,Electrónica
2024-12-17,P018,Tablet Samsung Galaxy Tab,10,7431.57,74315.7,C002,Electrónica
2024-12-17,P009,Cable HDMI 2m,7,179.12,1253.84,C007,Accesorios
2024-12-17,P013,Impresora HP LaserJet,6,4282.6,25695.6,C007,Impresión
2024-12-17,P004,Mouse Logitech MX Master,1,1673.33,1673.33,C009,Periféricos
2024-12-18,P003,Teclado Logitech MX Keys,10,2004.56,20045.6,C013,Periféricos
2024-12-18,P003,Teclado Logitech MX Keys,9,2017.29,18155.61,C006,Periféricos
2024-12-18,P010,Hub USB-C 7 puertos,2,831.43,1662.86,C010,Accesorios
2024-12-18,P015,UPS APC 1500VA,7,3922.41,27456.87,C007,Energía
2024-12-18,P001,Laptop HP ProBook 450,3,12541.83,37625.49,C008,Electrónica
2024-12-18,P005,Auriculares Sony WH-1000XM5,7,6692.9,46850.3,C012,Audio
2024-12-19,P010,Hub USB-C 7 puertos,3,832.83,2498.49,C011,Accesorios
2024-12-19,P012,Escritorio Ajustable,9,12449.72,112047.48,C001,Mobiliario
2024-12-19,P005,Auriculares Sony WH-1000XM5,1,6178.27,6178.27,C002,Audio
2024-12-19,P020,Mochila para Laptop,9,1205.7,10851.3,C007,Accesorios
2024-12-19,P003,Teclado Logitech MX Keys,4,2152.14,8608.56,C005,Periféricos
2024-12-19,P012,Escritorio Ajustable,7,12486.75,87407.25,C004,Mobiliario
2024-12-20,P005,Auriculares Sony WH-1000XM5,3,6318.51,18955.53,C003,Audio
2024-12-20,P009,Cable HDMI 2m,2,174.26,348.52,C004,Accesorios
2024-12-20,P019,Cargador Universal 65W,1,672.84,672.84,C014,Accesorios
2024-12-20,P018,Tablet Samsung Galaxy Tab,9,6892.66,62033.94,C008,Electrónica
2024-12-20,P003,Teclado Logitech MX Keys,2,2036.46,4072.92,C005,Periféricos
2024-12-20,P019,Cargador Universal 65W,6,640.71,3844.26,C008,Accesorios
2024-12-21,P008,Memoria RAM 16GB DDR4,5,1416.73,7083.65,C002,Componentes
2024-12-21,P007,Disco SSD Samsung 1TB,8,2189.14,17513.12,C006,Almacenamiento
2024-12-22,P010,Hub USB-C 7 puertos,10,820.45,8204.5,C012,Accesorios
2024-12-22,P019,Cargador Universal 65W,6,679.81,4078.86,C006,Accesorios
2024-12-23,P001,Laptop HP ProBook 450,4,12857.08,51428.32,C006,Electrónica
2024-12-23,P014,Toner HP 26A,6,915.26,5491.56,C005,Consumibles
2024-12-23,P011,Silla Ergonómica Premium,8,8468.42,67747.36,C015,Mobiliario
2024-12-24,P010,Hub USB-C 7 puertos,9,816.75,7350.75,C008,Accesorios
2024-12-24,P020,Mochila para Laptop,5,1243.05,6215.25,C002,Accesorios
2024-12-24,P005,Auriculares Sony WH-1000XM5,9,6302.68,56724.12,C015,Audio
2024-12-24,P003,Teclado Logitech MX Keys,2,2182.34,4364.68,C012,Periféricos
2024-12-25,P001,Laptop HP ProBook 450,10,12598.63,125986.3,C014,Electrónica
2024-12-25,P019,Cargador Universal 65W,1,653.35,653.35,C004,Accesorios
2024-12-25,P018,Tablet Samsung Galaxy Tab,9,7179.91,64619.19,C015,Electrónica
2024-12-25,P005,Auriculares Sony WH-1000XM5,7,6320.15,44241.05,C006,Audio
2024-12-25,P019,Cargador Universal 65W,5,626.2,3131.0,C012,Accesorios
2024-12-25,P017,Switch 24 puertos,2,4156.65,8313.3,C009,Redes
2024-12-26,P001,Laptop HP ProBook 450,4,12934.98,51739.92,C011,Electrónica
2024-12-26,P020,Mochila para Laptop,3,1230.86,3692.58,C011,Accesorios
2024-12-26,P005,Auriculares Sony WH-1000XM5,3,6291.44,18874.32,C008,Audio
2024-12-26,P019,Cargador Universal 65W,3,665.33,1995.99,C011,Accesorios
2024-12-26,P016,Router WiFi 6,1,2721.27,2721.27,C006,Redes
2024-12-26,P016,Router WiFi 6,2,2734.02,5468.04,C004,Redes
2024-12-27,P002,Monitor Dell 27 pulgadas,4,5810.37,23241.48,C011,Electrónica
2024-12-27,P012,Escritorio Ajustable,8,12501.48,100011.84,C007,Mobiliario
2024-12-27,P002,Monitor Dell 27 pulgadas,6,5569.87,33419.22,C001,Electrónica
2024-12-28,P009,Cable HDMI 2m,5,181.42,907.1,C014,Accesorios
2024-12-28,P019,Cargador Universal 65W,7,659.99,4619.93,C003,Accesorios
2024-12-29,P019,Cargador Universal 65W,2,651.08,1302.16,C011,Accesorios
2024-12-30,P008,Memoria RAM 16GB DDR4,7,1379.41,9655.87,C009,Componentes
2024-12-30,P012,Escritorio Ajustable,8,12464.61,99716.88,C008,Mobiliario
2024-12-30,P001,Laptop HP ProBook 450,3,12424.87,37274.61,C009,Electrónica
2024-12-30,P008,Memoria RAM 16GB DDR4,9,1420.09,12780.81,C002,Componentes
2024-12-30,P007,Disco SSD Samsung 1TB,3,2124.62,6373.86,C003,Almacenamiento
2024-12-31,P004,Mouse Logitech MX Master,4,1635.91,6543.64,C011,Periféricos
2024-12-31,P011,Silla Ergonómica Premium,2,8484.29,16968.58,C012,Mobiliario
2024-12-31,P016,Router WiFi 6,4,2825.42,11301.68,C008,Redes
2024-12-31,P014,Toner HP 26A,4,906.6,3626.4,C001,Consumibles
2024-12-31,P019,Cargador Universal 65W,3,626.26,1878.78,C010,Accesorios
2024-12-31,P017,Switch 24 puertos,10,4051.68,40516.8,C001,Redes
2025-01-01,P009,Cable HDMI 2m,3,180.3,540.9,C015,Accesorios
2025-01-01,P013,Impresora HP LaserJet,10,4561.93,45619.3,C010,Impresión
2025-01-01,P010,Hub USB-C 7 puertos,4,845.68,3382.72,C002,Accesorios
2025-01-02,P016,Router WiFi 6,4,2892.5,11570.0,C003,Redes
2025-01-02,P020,Mochila para Laptop,10,1238.45,12384.5,C003,Accesorios
2025-01-02,P006,Webcam Logitech C920,9,1757.61,15818.49,C010,Periféricos
2025-01-02,P011,Silla Ergonómica Premium,8,8582.05,68656.4,C015,Mobiliario
2025-01-02,P003,Teclado Logitech MX Keys,7,2075.95,14531.65,C004,Periféricos
2025-01-03,P001,Laptop HP ProBook 450,9,12949.49,116545.41,C004,Electrónica
2025-01-03,P017,Switch 24 puertos,7,4337.14,30359.98,C011,Redes
2025-01-04,P004,Mouse Logitech MX Master,8,1716.27,13730.16,C003,Periféricos
2025-01-04,P020,Mochila para Laptop,9,1200.4,10803.6,C001,Accesorios
2025-01-06,P016,Router WiFi 6,3,2912.56,8737.68,C011,Redes
2025-01-06,P018,Tablet Samsung Galaxy Tab,1,7485.82,7485.82,C014,Electrónica
2025-01-07,P017,Switch 24 puertos,6,4357.43,26144.58,C007,Redes
2025-01-07,P017,Switch 24 puertos,4,4384.14,17536.56,C007,Redes
2025-01-07,P016,Router WiFi 6,7,2758.14,19306.98,C013,Redes
2025-01-07,P019,Cargador Universal 65W,7,626.2,4383.4,C002,Accesorios
2025-01-07,P016,Router WiFi 6,4,2914.82,11659.28,C013,Redes
2025-01-08,P010,Hub USB-C 7 puertos,9,842.23,7580.07,C010,Accesorios
2025-01-08,P007,Disco SSD Samsung 1TB,1,2217.16,2217.16,C001,Almacenamiento
2025-01-09,P017,Switch 24 puertos,7,4264.91,29854.37,C001,Redes
2025-01-09,P011,Silla Ergonómica Premium,6,8165.6,48993.6,C007,Mobiliario
2025-01-10,P019,Cargador Universal 65W,5,673.07,3365.35,C005,Accesorios
2025-01-10,P014,Toner HP 26A,6,960.63,5763.78,C010,Consumibles
2025-01-10,P013,Impresora HP LaserJet,4,4460.95,17843.8,C013,Impresión
2025-01-10,P018,Tablet Samsung Galaxy Tab,3,7106.55,21319.65,C008,Electrónica
2025-01-10,P018,Tablet Samsung Galaxy Tab,5,7551.73,37758.65,C008,Electrónica
2025-01-11,P012,Escritorio Ajustable,7,12282.94,85980.58,C013,Mobiliario
2025-01-11,P004,Mouse Logitech MX Master,4,1641.19,6564.76,C012,Periféricos
2025-01-12,P006,Webcam Logitech C920,4,1801.5,7206.0,C002,Periféricos
2025-01-12,P011,Silla Ergonómica Premium,9,8596.92,77372.28,C013,Mobiliario
2025-01-13,P006,Webcam Logitech C920,1,1854.79,1854.79,C007,Periféricos
2025-01-13,P005,Auriculares Sony WH-1000XM5,10,6458.0,64580.0,C008,Audio
2025-01-14,P009,Cable HDMI 2m,6,172.44,1034.64,C004,Accesorios
2025-01-14,P002,Monitor Dell 27 pulgadas,7,6049.8,42348.6,C012,Electrónica
2025-01-15,P020,Mochila para Laptop,9,1174.38,10569.42,C011,Accesorios
2025-01-15,P020,Mochila para Laptop,3,1216.83,3650.49,C001,Accesorios
2025-01-15,P015,UPS APC 1500VA,4,3933.22,15732.88,C001,Energía
2025-01-15,P017,Switch 24 puertos,4,4004.12,16016.48,C005,Redes
2025-01-15,P020,Mochila para Laptop,9,1223.81,11014.29,C009,Accesorios
2025-01-16,P006,Webcam Logitech C920,1,1774.75,1774.75,C011,Periféricos
2025-01-16,P001,Laptop HP ProBook 450,2,13121.02,26242.04,C003,Electrónica
2025-01-16,P013,Impresora HP LaserJet,7,4457.45,31202.15,C006,Impresión
2025-01-16,P007,Disco SSD Samsung 1TB,1,2252.12,2252.12,C009,Almacenamiento
2025-01-16,P003,Teclado Logitech MX Keys,2,2110.41,4220.82,C015,Periféricos
2025-01-16,P018,Tablet Samsung Galaxy Tab,10,7090.63,70906.3,C015,Electrónica
2025-01-17,P008,Memoria RAM 16GB DDR4,4,1393.67,5574.68,C010,Componentes
2025-01-17,P013,Impresora HP LaserJet,1,4392.5,4392.5,C010,Impresión
2025-01-17,P014,Toner HP 26A,2,955.57,1911.14,C009,Consumibles
2025-01-17,P017,Switch 24 puertos,6,4387.75,26326.5,C005,Redes
2025-01-18,P009,Cable HDMI 2m,9,185.64,1670.76,C015,Accesorios
2025-01-18,P019,Cargador Universal 65W,8,680.29,5442.32,C005,Accesorios
2025-01-19,P016,Router WiFi 6,4,2872.09,11488.36,C013,Redes
2025-01-19,P015,UPS APC 1500VA,8,3950.68,31605.44,C011,Energía
2025-01-20,P016,Router WiFi 6,5,2678.92,13394.6,C002,Redes
2025-01-20,P008,Memoria RAM 16GB DDR4,4,1442.02,5768.08,C011,Componentes
2025-01-21,P012,Escritorio Ajustable,9,11411.67,102705.03,C009,Mobiliario
2025-01-21,P009,Cable HDMI 2m,5,172.67,863.35,C004,Accesorios
2025-01-21,P011,Silla Ergonómica Premium,9,8866.69,79800.21,C002,Mobiliario
2025-01-21,P016,Router WiFi 6,6,2721.2,16327.2,C006,Redes
2025-01-21,P019,Cargador Universal 65W,3,679.06,2037.18,C005,Accesorios
2025-01-22,P016,Router WiFi 6,4,2725.76,10903.04,C012,Redes
2025-01-22,P008,Memoria RAM 16GB DDR4,5,1358.95,6794.75,C014,Componentes
2025-01-22,P007,Disco SSD Samsung 1TB,4,2273.99,9095.96,C014,Almacenamiento
2025-01-23,P005,Auriculares Sony WH-1000XM5,2,6252.92,12505.84,C013,Audio
2025-01-23,P003,Teclado Logitech MX Keys,8,2123.9,16991.2,C011,Periféricos
2025-01-23,P018,Tablet Samsung Galaxy Tab,8,7107.26,56858.08,C001,Electrónica
2025-01-23,P011,Silla Ergonómica Premium,10,8813.45,88134.5,C008,Mobiliario
2025-01-24,P006,Webcam Logitech C920,9,1760.45,15844.05,C013,Periféricos
2025-01-24,P008,Memoria RAM 16GB DDR4,10,1347.95,13479.5,C013,Componentes
2025-01-24,P017,Switch 24 puertos,7,4190.89,29336.23,C013,Redes
2025-01-24,P018,Tablet Samsung Galaxy Tab,9,7090.05,63810.45,C001,Electrónica
2025-01-24,P006,Webcam Logitech C920,2,1835.68,3671.36,C008,Periféricos
2025-01-25,P011,Silla Ergonómica Premium,1,8085.05,8085.05,C012,Mobiliario
2025-01-27,P019,Cargador Universal 65W,6,641.0,3846.0,C002,Accesorios
2025-01-27,P009,Cable HDMI 2m,9,175.73,1581.57,C003,Accesorios
2025-01-27,P009,Cable HDMI 2m,10,177.18,1771.8,C008,Accesorios
2025-01-27,P006,Webcam Logitech C920,7,1747.9,12235.3,C008,Periféricos
2025-01-27,P012,Escritorio Ajustable,7,11735.56,82148.92,C006,Mobiliario
2025-01-28,P019,Cargador Universal 65W,10,662.09,6620.9,C003,Accesorios
2025-01-28,P004,Mouse Logitech MX Master,5,1700.17,8500.85,C012,Periféricos
2025-01-28,P018,Tablet Samsung Galaxy Tab,7,6981.17,48868.19,C007,Electrónica
2025-01-29,P016,Router WiFi 6,1,2709.45,2709.45,C013,Redes
2025-01-29,P016,Router WiFi 6,9,2809.52,25285.68,C003,Redes
2025-01-29,P011,Silla Ergonómica Premium,8,8330.03,66640.24,C013,Mobiliario
2025-01-30,P019,Cargador Universal 65W,7,623.93,4367.51,C001,Accesorios
2025-01-30,P006,Webcam Logitech C920,4,1856.49,7425.96,C001,Periféricos
2025-01-30,P016,Router WiFi 6,2,2785.96,5571.92,C014,Redes
2025-01-30,P011,Silla Ergonómica Premium,6,8381.26,50287.56,C005,Mobiliario
2025-01-30,P018,Tablet Samsung Galaxy Tab,5,7087.78,35438.9,C015,Electrónica
2025-01-30,P014,Toner HP 26A,6,984.9,5909.4,C002,Consumibles
2025-01-31,P007,Disco SSD Samsung 1TB,10,2232.97,22329.7,C010,Almacenamiento
2025-01-31,P018,Tablet Samsung Galaxy Tab,5,7095.68,35478.4,C003,Electrónica
2025-01-31,P017,Switch 24 puertos,8,4363.65,34909.2,C008,Redes
2025-01-31,P013,Impresora HP LaserJet,5,4483.69,22418.45,C010,Impresión
2025-01-31,P005,Auriculares Sony WH-1000XM5,3,6591.38,19774.14,C014,Audio
2025-01-31,P011,Silla Ergonómica Premium,10,8560.89,85608.9,C007,Mobiliario
2025-02-03,P011,Silla Ergonómica Premium,6,8344.35,50066.1,C004,Mobiliario
2025-02-03,P010,Hub USB-C 7 puertos,5,858.96,4294.8,C012,Accesorios
2025-02-03,P013,Impresora HP LaserJet,8,4626.44,37011.52,C005,Impresión
2025-02-04,P019,Cargador Universal 65W,8,644.41,5155.28,C009,Accesorios
2025-02-04,P006,Webcam Logitech C920,1,1732.51,1732.51,C014,Periféricos
2025-02-04,P008,Memoria RAM 16GB DDR4,5,1461.66,7308.3,C011,Componentes
2025-02-04,P003,Teclado Logitech MX Keys,3,2078.38,6235.14,C004,Periféricos
2025-02-05,P003,Teclado Logitech MX Keys,8,2110.17,16881.36,C015,Periféricos
2025-02-05,P001,Laptop HP ProBook 450,7,12529.98,87709.86,C013,Electrónica
2025-02-06,P004,Mouse Logitech MX Master,10,1593.12,15931.2,C005,Periféricos
2025-02-06,P013,Impresora HP LaserJet,4,4386.33,17545.32,C005,Impresión
2025-02-07,P015,UPS APC 1500VA,3,3659.89,10979.67,C011,Energía
2025-02-07,P006,Webcam Logitech C920,1,1829.44,1829.44,C001,Periféricos
2025-02-07,P011,Silla Ergonómica Premium,8,8472.11,67776.88,C014,Mobiliario
2025-02-07,P018,Tablet Samsung Galaxy Tab,5,7234.95,36174.75,C015,Electrónica
2025-02-09,P018,Tablet Samsung Galaxy Tab,10,7270.26,72702.6,C003,Electrónica
2025-02-09,P019,Cargador Universal 65W,9,659.09,5931.81,C007,Accesorios
2025-02-10,P010,Hub USB-C 7 puertos,6,848.44,5090.64,C015,Accesorios
2025-02-10,P008,Memoria RAM 16GB DDR4,2,1391.86,2783.72,C013,Componentes
2025-02-10,P012,Escritorio Ajustable,5,11586.86,57934.3,C007,Mobiliario
2025-02-10,P001,Laptop HP ProBook 450,9,12894.22,116047.98,C001,Electrónica
2025-02-10,P005,Auriculares Sony WH-1000XM5,5,6479.98,32399.9,C006,Audio
2025-02-10,P001,Laptop HP ProBook 450,8,13058.7,104469.6,C012,Electrónica
2025-02-11,P010,Hub USB-C 7 puertos,7,875.33,6127.31,C001,Accesorios
2025-02-11,P020,Mochila para Laptop,1,1205.79,1205.79,C004,Accesorios
2025-02-11,P007,Disco SSD Samsung 1TB,9,2186.16,19675.44,C007,Almacenamiento
